Log_id,Student_id,Date,Day_name,Study_hour,Subject,Method_used,Distraction_time,Quiz_score
6213,250622,2025-11-17,Monday,1.34,Science,Pomodoro,38.8,20
6214,250622,2025-11-18,Tuesday,1.71,English,Notes Review,52.6,35
6215,250622,2025-11-19,Wednesday,1.04,Math,Notes Review,42.7,24
6216,250622,2025-11-20,Thursday,1.56,Computer,Pomodoro,41.9,27
6217,250622,2025-11-21,Friday,1.78,Math,Videos,36.5,24
6218,250622,2025-11-24,Monday,1.63,Science,Notes Review,42.2,27
6219,250622,2025-11-25,Tuesday,1.71,Science,Videos,37.4,34
6220,250622,2025-11-26,Wednesday,1.14,English,Videos,51.9,23
6221,250623,2025-11-13,Thursday,2.64,Computer,Pomodoro,7.2,89
6222,250623,2025-11-14,Friday,2.63,Math,Pomodoro,10.9,98
6223,250623,2025-11-17,Monday,2.66,Science,Pomodoro,12.6,95
6224,250623,2025-11-18,Tuesday,2.82,Science,Videos,5.4,97
6225,250623,2025-11-19,Wednesday,2.6,Computer,Notes Review,11.9,91
6226,250623,2025-11-20,Thursday,2.69,Math,Pomodoro,5.4,93
6227,250623,2025-11-21,Friday,2.86,Math,Videos,10.8,97
6228,250623,2025-11-24,Monday,2.85,English,Videos,7.3,93
6229,250623,2025-11-25,Tuesday,2.73,Math,Pomodoro,7.6,95
6230,250623,2025-11-26,Wednesday,2.82,Science,Pomodoro,14.4,85
6231,250624,2025-11-13,Thursday,2.86,Science,Pomodoro,13.8,90
6232,250624,2025-11-14,Friday,2.64,Math,Notes Review,5.1,93
6233,250624,2025-11-17,Monday,2.57,Science,Videos,14.0,96
6234,250624,2025-11-18,Tuesday,2.62,Math,Notes Review,13.2,95
6235,250624,2025-11-19,Wednesday,2.89,Computer,Videos,6.4,87
6236,250624,2025-11-20,Thursday,2.63,English,Videos,12.6,90
6237,250624,2025-11-21,Friday,2.6,Science,Pomodoro,12.7,95
6238,250624,2025-11-24,Monday,2.53,English,Videos,6.2,92
6239,250624,2025-11-25,Tuesday,2.97,Computer,Notes Review,13.0,88
6240,250624,2025-11-26,Wednesday,2.88,English,Pomodoro,6.3,93
6241,250625,2025-11-13,Thursday,2.55,Computer,Pomodoro,9.3,96
6242,250625,2025-11-14,Friday,2.58,English,Notes Review,10.3,85
6243,250625,2025-11-17,Monday,2.84,Computer,Pomodoro,14.0,89
6244,250625,2025-11-18,Tuesday,2.7,Computer,Pomodoro,7.6,95
6245,250625,2025-11-19,Wednesday,2.57,Science,Notes Review,6.8,89
6246,250625,2025-11-20,Thursday,2.9,Science,Videos,12.0,92
6247,250625,2025-11-21,Friday,2.9,Math,Videos,8.6,93
6248,250625,2025-11-24,Monday,2.87,Computer,Videos,10.5,88
6249,250625,2025-11-25,Tuesday,2.7,Science,Pomodoro,5.1,94
6250,250625,2025-11-26,Wednesday,2.95,Science,Notes Review,12.0,94
6251,250626,2025-11-13,Thursday,2.22,Computer,Videos,26.7,84
6252,250626,2025-11-14,Friday,1.97,Computer,Notes Review,26.3,84
6253,250626,2025-11-17,Monday,2.31,Math,Notes Review,18.5,72
6254,250626,2025-11-18,Tuesday,1.82,Science,Pomodoro,15.3,70
6255,250626,2025-11-19,Wednesday,2.13,English,Pomodoro,30.8,74
6256,250626,2025-11-20,Thursday,2.02,Computer,Notes Review,32.2,76
6257,250626,2025-11-21,Friday,2.1,Science,Videos,26.7,81
6258,250626,2025-11-24,Monday,1.8,Computer,Notes Review,15.7,84
6259,250626,2025-11-25,Tuesday,1.93,Science,Pomodoro,34.4,66
6260,250626,2025-11-26,Wednesday,1.93,English,Notes Review,32.9,82
6261,250627,2025-11-13,Thursday,1.6,Computer,Notes Review,47.3,32
6262,250627,2025-11-14,Friday,1.69,Science,Notes Review,49.6,31
6263,250627,2025-11-17,Monday,1.19,English,Notes Review,47.2,52
6264,250627,2025-11-18,Tuesday,1.27,Computer,Videos,53.8,51
6265,250627,2025-11-19,Wednesday,1.5,English,Notes Review,58.8,48
6266,250627,2025-11-20,Thursday,1.55,Science,Pomodoro,40.3,43
6267,250627,2025-11-21,Friday,1.77,Science,Notes Review,46.6,42
6268,250627,2025-11-24,Monday,1.57,English,Videos,51.9,43
6269,250627,2025-11-25,Tuesday,1.5,English,Pomodoro,39.3,21
6270,250627,2025-11-26,Wednesday,1.58,Computer,Pomodoro,50.6,48
6271,250628,2025-11-13,Thursday,2.9,English,Pomodoro,9.0,95
6272,250628,2025-11-14,Friday,2.71,Computer,Notes Review,11.9,87
6273,250628,2025-11-17,Monday,2.82,Computer,Videos,7.9,95
6274,250628,2025-11-18,Tuesday,2.88,English,Notes Review,14.2,92
6275,250628,2025-11-19,Wednesday,2.74,English,Videos,10.9,96
6276,250628,2025-11-20,Thursday,2.85,Computer,Videos,13.6,99
6277,250628,2025-11-21,Friday,2.7,Science,Pomodoro,9.1,94
6278,250628,2025-11-24,Monday,2.77,Computer,Notes Review,6.4,87
6279,250628,2025-11-25,Tuesday,2.81,Computer,Notes Review,14.0,89
6280,250628,2025-11-26,Wednesday,2.59,Science,Videos,8.8,97
6281,250629,2025-11-13,Thursday,2.7,Computer,Videos,14.0,87
6282,250629,2025-11-14,Friday,2.78,Computer,Notes Review,14.9,99
6283,250629,2025-11-17,Monday,2.92,English,Pomodoro,9.1,96
6284,250629,2025-11-18,Tuesday,2.89,English,Videos,6.9,98
6285,250629,2025-11-19,Wednesday,2.56,Math,Pomodoro,11.5,87
6286,250629,2025-11-20,Thursday,2.75,Math,Notes Review,10.2,85
6287,250629,2025-11-21,Friday,2.67,Science,Notes Review,5.3,95
6288,250629,2025-11-24,Monday,2.76,Computer,Videos,14.5,98
6289,250629,2025-11-25,Tuesday,2.74,Science,Videos,7.4,95
6290,250629,2025-11-26,Wednesday,2.79,Science,Videos,6.8,95
6291,250630,2025-11-13,Thursday,1.2,Science,Pomodoro,50.4,51
6292,250630,2025-11-14,Friday,1.12,Science,Pomodoro,36.4,54
6293,250630,2025-11-17,Monday,1.8,Math,Notes Review,53.3,46
6294,250630,2025-11-18,Tuesday,1.25,English,Pomodoro,37.4,54
6295,250630,2025-11-19,Wednesday,1.15,Math,Pomodoro,46.7,36
6296,250630,2025-11-20,Thursday,1.22,Science,Pomodoro,49.9,33
6297,250630,2025-11-21,Friday,1.59,English,Pomodoro,57.1,30
6298,250630,2025-11-24,Monday,1.09,Math,Pomodoro,41.4,44
6299,250630,2025-11-25,Tuesday,1.5,Science,Pomodoro,57.1,53
6300,250630,2025-11-26,Wednesday,1.79,Science,Notes Review,45.5,26
6301,250631,2025-11-13,Thursday,2.19,Math,Notes Review,32.5,73
6302,250631,2025-11-14,Friday,2.07,Science,Notes Review,23.7,71
6303,250631,2025-11-17,Monday,2.02,Science,Videos,32.3,83
6304,250631,2025-11-18,Tuesday,2.11,Math,Notes Review,27.1,69
6305,250631,2025-11-19,Wednesday,2.09,English,Notes Review,28.7,66
6306,250631,2025-11-20,Thursday,2.12,English,Videos,19.0,75
6307,250631,2025-11-21,Friday,1.96,Math,Videos,18.9,74
6308,250631,2025-11-24,Monday,2.07,Computer,Videos,25.8,80
6309,250631,2025-11-25,Tuesday,1.96,English,Pomodoro,26.9,71
6310,250631,2025-11-26,Wednesday,1.89,Math,Pomodoro,28.4,84
6311,250632,2025-11-13,Thursday,2.37,Computer,Notes Review,24.3,73
6312,250632,2025-11-14,Friday,2.25,Math,Notes Review,28.2,74
6313,250632,2025-11-17,Monday,2.13,English,Pomodoro,29.8,76
6314,250632,2025-11-18,Tuesday,1.87,Computer,Pomodoro,26.2,80
6315,250632,2025-11-19,Wednesday,2.34,Math,Notes Review,31.8,67
6316,250632,2025-11-20,Thursday,2.13,English,Notes Review,15.2,79
6317,250632,2025-11-21,Friday,2.38,Math,Videos,34.4,65
6318,250632,2025-11-24,Monday,1.82,English,Videos,28.7,63
6319,250632,2025-11-25,Tuesday,1.91,Science,Notes Review,25.6,71
6320,250632,2025-11-26,Wednesday,1.88,Computer,Notes Review,31.8,81
6321,250633,2025-11-13,Thursday,2.07,Math,Notes Review,19.8,76
6322,250633,2025-11-14,Friday,1.97,English,Notes Review,30.6,71
6323,250633,2025-11-17,Monday,2.17,Math,Notes Review,15.8,64
6324,250633,2025-11-18,Tuesday,2.38,English,Notes Review,26.7,69
6325,250633,2025-11-19,Wednesday,2.38,Math,Videos,16.5,64
6326,250633,2025-11-20,Thursday,1.9,Math,Pomodoro,16.5,62
6327,250633,2025-11-21,Friday,2.01,English,Notes Review,20.6,72
6328,250633,2025-11-24,Monday,2.12,Math,Videos,34.3,71
6329,250633,2025-11-25,Tuesday,2.01,Science,Notes Review,34.6,83
6330,250633,2025-11-26,Wednesday,2.11,English,Notes Review,18.0,82
6331,250634,2025-11-13,Thursday,2.92,Math,Notes Review,6.8,99
6332,250634,2025-11-14,Friday,2.8,Math,Pomodoro,11.7,98
6333,250634,2025-11-17,Monday,2.52,Math,Videos,8.3,98
6334,250634,2025-11-18,Tuesday,2.68,Math,Notes Review,6.6,95
6335,250634,2025-11-19,Wednesday,2.87,Computer,Pomodoro,9.7,94
6336,250634,2025-11-20,Thursday,2.95,Science,Notes Review,5.9,97
6337,250634,2025-11-21,Friday,2.93,Science,Pomodoro,6.0,90
6338,250634,2025-11-24,Monday,3.0,English,Videos,11.2,95
6339,250634,2025-11-25,Tuesday,2.68,Math,Videos,11.7,93
6340,250634,2025-11-26,Wednesday,2.8,English,Pomodoro,8.7,95
6341,250635,2025-11-13,Thursday,1.48,English,Videos,41.8,25
6342,250635,2025-11-14,Friday,1.08,Science,Pomodoro,48.6,49
6343,250635,2025-11-17,Monday,1.26,Math,Pomodoro,45.8,27
6344,250635,2025-11-18,Tuesday,1.56,Science,Notes Review,43.8,22
6345,250635,2025-11-19,Wednesday,1.7,Science,Notes Review,54.3,25
6346,250635,2025-11-20,Thursday,1.06,English,Notes Review,44.1,59
6347,250635,2025-11-21,Friday,1.71,Math,Pomodoro,41.9,28
6348,250635,2025-11-24,Monday,1.22,Math,Notes Review,51.3,51
6349,250635,2025-11-25,Tuesday,1.02,Science,Videos,35.1,35
6350,250635,2025-11-26,Wednesday,1.29,Computer,Notes Review,55.7,23
6351,250636,2025-11-13,Thursday,1.95,Computer,Videos,31.3,74
6352,250636,2025-11-14,Friday,2.03,Math,Notes Review,31.4,63
6353,250636,2025-11-17,Monday,2.15,Computer,Notes Review,29.8,82
6354,250636,2025-11-18,Tuesday,1.83,Math,Videos,22.0,81
6355,250636,2025-11-19,Wednesday,2.22,English,Pomodoro,31.0,79
6356,250636,2025-11-20,Thursday,1.8,English,Notes Review,20.6,78
6357,250636,2025-11-21,Friday,1.86,Computer,Videos,26.2,81
6358,250636,2025-11-24,Monday,2.01,Math,Videos,18.0,69
6359,250636,2025-11-25,Tuesday,1.86,Science,Pomodoro,19.6,71
6360,250636,2025-11-26,Wednesday,2.16,Math,Videos,29.4,77
6361,250637,2025-11-13,Thursday,2.7,Math,Notes Review,10.7,94
6362,250637,2025-11-14,Friday,2.85,Science,Notes Review,11.1,85
6363,250637,2025-11-17,Monday,2.74,Computer,Videos,9.5,93
6364,250637,2025-11-18,Tuesday,3.0,Science,Videos,7.5,90
6365,250637,2025-11-19,Wednesday,2.53,Math,Pomodoro,10.8,95
6366,250637,2025-11-20,Thursday,2.54,Computer,Notes Review,11.9,89
6367,250637,2025-11-21,Friday,2.69,English,Videos,12.0,90
6368,250637,2025-11-24,Monday,2.99,Science,Notes Review,9.6,96
6369,250637,2025-11-25,Tuesday,2.93,Math,Videos,10.3,95
6370,250637,2025-11-26,Wednesday,2.82,Science,Videos,6.0,93
6371,250638,2025-11-13,Thursday,1.21,Science,Notes Review,44.6,44
6372,250638,2025-11-14,Friday,1.63,Science,Videos,51.8,57
6373,250638,2025-11-17,Monday,1.06,Math,Notes Review,38.0,32
6374,250638,2025-11-18,Tuesday,1.44,English,Notes Review,39.3,46
6375,250638,2025-11-19,Wednesday,1.03,Computer,Videos,58.2,51
6376,250638,2025-11-20,Thursday,1.04,Computer,Pomodoro,58.7,23
6377,250638,2025-11-21,Friday,1.3,English,Videos,35.1,23
6378,250638,2025-11-24,Monday,1.78,English,Videos,50.2,50
6379,250638,2025-11-25,Tuesday,1.6,English,Pomodoro,56.0,50
6380,250638,2025-11-26,Wednesday,1.31,English,Notes Review,52.0,42
6381,250639,2025-11-13,Thursday,2.51,Computer,Notes Review,13.6,89
6382,250639,2025-11-14,Friday,2.94,Math,Notes Review,6.3,91
6383,250639,2025-11-17,Monday,2.64,Math,Pomodoro,13.5,96
6384,250639,2025-11-18,Tuesday,2.64,Science,Pomodoro,11.6,98
6385,250639,2025-11-19,Wednesday,2.91,Math,Videos,12.3,89
6386,250639,2025-11-20,Thursday,2.96,Computer,Notes Review,10.4,85
6387,250639,2025-11-21,Friday,2.59,Computer,Pomodoro,5.5,99
6388,250639,2025-11-24,Monday,2.54,Science,Videos,6.9,95
6389,250639,2025-11-25,Tuesday,2.55,English,Videos,5.6,99
6390,250639,2025-11-26,Wednesday,2.95,Computer,Pomodoro,10.8,96
6391,250640,2025-11-13,Thursday,1.83,Science,Pomodoro,33.1,82
6392,250640,2025-11-14,Friday,2.21,English,Notes Review,26.0,84
6393,250640,2025-11-17,Monday,2.33,Science,Notes Review,25.6,80
6394,250640,2025-11-18,Tuesday,1.86,Math,Videos,30.8,72
6395,250640,2025-11-19,Wednesday,2.07,Computer,Pomodoro,20.8,72
6396,250640,2025-11-20,Thursday,1.97,Computer,Notes Review,25.8,62
6397,250640,2025-11-21,Friday,2.36,English,Notes Review,30.9,80
6398,250640,2025-11-24,Monday,1.87,Science,Videos,34.1,81
6399,250640,2025-11-25,Tuesday,2.38,Math,Notes Review,27.1,71
6400,250640,2025-11-26,Wednesday,2.24,Computer,Videos,20.0,63
6401,250641,2025-11-13,Thursday,2.0,English,Pomodoro,27.7,84
6402,250641,2025-11-14,Friday,2.08,Math,Videos,20.6,80
6403,250641,2025-11-17,Monday,1.86,Computer,Videos,30.8,82
6404,250641,2025-11-18,Tuesday,1.97,Science,Notes Review,31.8,83
6405,250641,2025-11-19,Wednesday,2.14,English,Notes Review,20.6,61
6406,250641,2025-11-20,Thursday,2.31,Science,Pomodoro,25.3,67
6407,250641,2025-11-21,Friday,2.31,Computer,Videos,31.8,72
6408,250641,2025-11-24,Monday,2.02,English,Videos,34.7,82
6409,250641,2025-11-25,Tuesday,2.25,Science,Notes Review,34.0,74
6410,250641,2025-11-26,Wednesday,2.22,English,Notes Review,30.1,84
6411,250642,2025-11-13,Thursday,2.32,English,Videos,18.7,80
6412,250642,2025-11-14,Friday,2.14,Science,Videos,32.8,72
6413,250642,2025-11-17,Monday,2.35,Computer,Pomodoro,29.7,72
6414,250642,2025-11-18,Tuesday,1.88,English,Videos,21.2,75
6415,250642,2025-11-19,Wednesday,2.34,English,Pomodoro,27.0,71
6416,250642,2025-11-20,Thursday,2.34,Math,Videos,33.7,66
6417,250642,2025-11-21,Friday,1.81,Math,Pomodoro,27.6,61
6418,250642,2025-11-24,Monday,2.35,Computer,Videos,22.9,68
6419,250642,2025-11-25,Tuesday,1.9,Science,Pomodoro,22.1,83
6420,250642,2025-11-26,Wednesday,2.3,English,Notes Review,33.7,72
6421,250643,2025-11-13,Thursday,1.33,Computer,Videos,42.1,23
6422,250643,2025-11-14,Friday,1.76,Computer,Videos,49.0,20
6423,250643,2025-11-17,Monday,1.52,Computer,Pomodoro,41.1,37
6424,250643,2025-11-18,Tuesday,1.71,Computer,Notes Review,44.5,35
6425,250643,2025-11-19,Wednesday,1.69,Math,Videos,35.1,44
6426,250643,2025-11-20,Thursday,1.76,Math,Pomodoro,35.5,43
6427,250643,2025-11-21,Friday,1.43,English,Videos,48.2,49
6428,250643,2025-11-24,Monday,1.35,Math,Notes Review,51.7,34
6429,250643,2025-11-25,Tuesday,1.74,Science,Pomodoro,51.7,52
6430,250643,2025-11-26,Wednesday,1.32,Math,Notes Review,37.9,59
6431,250644,2025-11-13,Thursday,1.15,Math,Videos,38.9,37
6432,250644,2025-11-14,Friday,1.27,Math,Notes Review,41.5,46
6433,250644,2025-11-17,Monday,1.46,English,Videos,38.2,27
6434,250644,2025-11-18,Tuesday,1.37,English,Videos,53.1,37
6435,250644,2025-11-19,Wednesday,1.58,Computer,Notes Review,47.3,31
6436,250644,2025-11-20,Thursday,1.27,English,Pomodoro,38.1,36
6437,250644,2025-11-21,Friday,1.39,English,Pomodoro,41.7,25
6438,250644,2025-11-24,Monday,1.23,Computer,Pomodoro,59.8,35
6439,250644,2025-11-25,Tuesday,1.65,Math,Pomodoro,54.9,28
6440,250644,2025-11-26,Wednesday,1.58,Math,Pomodoro,42.1,40
6441,250645,2025-11-13,Thursday,2.74,English,Pomodoro,8.4,88
6442,250645,2025-11-14,Friday,2.86,Computer,Videos,10.8,91
6443,250645,2025-11-17,Monday,2.82,Science,Pomodoro,5.7,98
6444,250645,2025-11-18,Tuesday,2.97,Science,Notes Review,9.5,86
6445,250645,2025-11-19,Wednesday,2.97,English,Notes Review,14.5,93
6446,250645,2025-11-20,Thursday,2.66,Science,Pomodoro,9.0,86
6447,250645,2025-11-21,Friday,2.75,Computer,Pomodoro,13.0,97
6448,250645,2025-11-24,Monday,2.89,English,Notes Review,13.4,88
6449,250645,2025-11-25,Tuesday,2.82,Computer,Pomodoro,11.2,96
6450,250645,2025-11-26,Wednesday,2.9,Science,Pomodoro,12.8,96
6451,250646,2025-11-13,Thursday,1.86,Math,Pomodoro,19.8,77
6452,250646,2025-11-14,Friday,2.04,Science,Pomodoro,16.7,65
6453,250646,2025-11-17,Monday,2.33,English,Pomodoro,20.7,66
6454,250646,2025-11-18,Tuesday,2.36,Computer,Videos,28.5,73
6455,250646,2025-11-19,Wednesday,1.95,Math,Videos,22.6,64
6456,250646,2025-11-20,Thursday,2.15,Math,Pomodoro,29.1,76
6457,250646,2025-11-21,Friday,1.91,Math,Videos,28.8,60
6458,250646,2025-11-24,Monday,2.3,Computer,Notes Review,19.2,76
6459,250646,2025-11-25,Tuesday,2.08,Computer,Notes Review,34.3,81
6460,250646,2025-11-26,Wednesday,1.95,Science,Videos,25.2,80
6461,250647,2025-11-13,Thursday,1.56,Computer,Pomodoro,41.4,43
6462,250647,2025-11-14,Friday,1.56,Science,Videos,54.3,31
6463,250647,2025-11-17,Monday,1.03,English,Pomodoro,40.9,52
6464,250647,2025-11-18,Tuesday,1.32,Computer,Notes Review,58.7,27
6465,250647,2025-11-19,Wednesday,1.27,English,Videos,51.6,52
6466,250647,2025-11-20,Thursday,1.02,English,Videos,38.1,54
6467,250647,2025-11-21,Friday,1.49,Computer,Pomodoro,56.8,56
6468,250647,2025-11-24,Monday,1.72,Science,Videos,52.4,54
6469,250647,2025-11-25,Tuesday,1.46,English,Pomodoro,39.7,30
6470,250647,2025-11-26,Wednesday,1.75,Math,Videos,54.6,46
6471,250648,2025-11-13,Thursday,2.65,Computer,Pomodoro,5.6,92
6472,250648,2025-11-14,Friday,2.86,English,Notes Review,5.3,92
6473,250648,2025-11-17,Monday,2.52,Computer,Pomodoro,12.5,92
6474,250648,2025-11-18,Tuesday,2.98,Math,Videos,14.0,95
6475,250648,2025-11-19,Wednesday,2.86,English,Videos,11.1,95
6476,250648,2025-11-20,Thursday,2.82,English,Pomodoro,10.4,99
6477,250648,2025-11-21,Friday,2.64,English,Videos,11.8,90
6478,250648,2025-11-24,Monday,2.67,Science,Pomodoro,11.7,99
6479,250648,2025-11-25,Tuesday,2.76,English,Pomodoro,5.8,99
6480,250648,2025-11-26,Wednesday,2.55,Computer,Notes Review,10.5,99
6481,250649,2025-11-13,Thursday,1.36,Computer,Pomodoro,42.1,26
6482,250649,2025-11-14,Friday,1.59,Science,Notes Review,53.4,47
6483,250649,2025-11-17,Monday,1.31,English,Videos,39.2,20
6484,250649,2025-11-18,Tuesday,1.6,Science,Pomodoro,55.4,36
6485,250649,2025-11-19,Wednesday,1.64,English,Pomodoro,56.7,42
6486,250649,2025-11-20,Thursday,1.56,English,Notes Review,36.1,24
6487,250649,2025-11-21,Friday,1.21,Math,Pomodoro,49.0,57
6488,250649,2025-11-24,Monday,1.28,Science,Notes Review,49.1,39
6489,250649,2025-11-25,Tuesday,1.56,English,Videos,53.9,48
6490,250649,2025-11-26,Wednesday,1.52,Computer,Videos,45.5,29
6491,250650,2025-11-13,Thursday,2.38,Computer,Notes Review,18.4,77
6492,250650,2025-11-14,Friday,2.02,English,Pomodoro,25.4,74
6493,250650,2025-11-17,Monday,1.9,Science,Pomodoro,17.8,61
6494,250650,2025-11-18,Tuesday,2.03,Math,Pomodoro,27.1,79
6495,250650,2025-11-19,Wednesday,1.94,Math,Videos,33.5,67
6496,250650,2025-11-20,Thursday,2.37,Science,Notes Review,32.9,65
6497,250650,2025-11-21,Friday,2.2,Computer,Pomodoro,27.1,69
6498,250650,2025-11-24,Monday,2.01,Computer,Notes Review,27.4,81
6499,250650,2025-11-25,Tuesday,1.82,Math,Notes Review,26.8,80
6500,250650,2025-11-26,Wednesday,1.97,English,Pomodoro,19.4,66
6501,250651,2025-11-13,Thursday,2.68,Science,Videos,6.1,98
6502,250651,2025-11-14,Friday,2.99,Computer,Videos,7.3,87
6503,250651,2025-11-17,Monday,2.5,Computer,Videos,14.9,96
6504,250651,2025-11-18,Tuesday,2.98,Science,Pomodoro,8.7,99
6505,250651,2025-11-19,Wednesday,2.52,Science,Videos,13.4,92
6506,250651,2025-11-20,Thursday,2.86,Science,Notes Review,14.9,97
6507,250651,2025-11-21,Friday,2.71,Math,Notes Review,9.2,93
6508,250651,2025-11-24,Monday,2.55,English,Pomodoro,10.6,85
6509,250651,2025-11-25,Tuesday,2.66,Math,Notes Review,11.1,95
6510,250651,2025-11-26,Wednesday,2.66,Math,Videos,9.3,88
6511,250652,2025-11-13,Thursday,2.14,English,Videos,19.0,72
6512,250652,2025-11-14,Friday,1.86,Math,Videos,28.9,77
6513,250652,2025-11-17,Monday,1.93,English,Videos,28.6,60
6514,250652,2025-11-18,Tuesday,2.22,Math,Videos,24.0,67
6515,250652,2025-11-19,Wednesday,2.06,Computer,Pomodoro,16.5,84
6516,250652,2025-11-20,Thursday,2.14,English,Notes Review,19.3,79
6517,250652,2025-11-21,Friday,2.19,English,Pomodoro,23.4,75
6518,250652,2025-11-24,Monday,2.28,Computer,Videos,16.3,83
6519,250652,2025-11-25,Tuesday,1.83,Science,Videos,31.2,73
6520,250652,2025-11-26,Wednesday,2.26,English,Videos,17.8,65
6521,250653,2025-11-13,Thursday,2.98,Science,Notes Review,10.9,91
6522,250653,2025-11-14,Friday,2.69,Math,Notes Review,7.9,90
6523,250653,2025-11-17,Monday,2.7,Computer,Pomodoro,13.6,91
6524,250653,2025-11-18,Tuesday,2.95,Math,Videos,6.2,95
6525,250653,2025-11-19,Wednesday,2.87,English,Notes Review,12.4,89
6526,250653,2025-11-20,Thursday,2.82,Computer,Videos,8.4,89
6527,250653,2025-11-21,Friday,2.76,Science,Notes Review,11.4,95
6528,250653,2025-11-24,Monday,2.79,Computer,Pomodoro,6.6,94
6529,250653,2025-11-25,Tuesday,2.94,Science,Pomodoro,6.4,86
6530,250653,2025-11-26,Wednesday,2.63,Math,Notes Review,6.1,92
6531,250654,2025-11-13,Thursday,2.01,Science,Videos,27.9,66
6532,250654,2025-11-14,Friday,2.16,Computer,Pomodoro,19.9,61
6533,250654,2025-11-17,Monday,1.99,English,Videos,21.4,65
6534,250654,2025-11-18,Tuesday,2.32,Math,Notes Review,27.8,60
6535,250654,2025-11-19,Wednesday,2.24,English,Notes Review,27.1,76
6536,250654,2025-11-20,Thursday,2.0,Computer,Notes Review,15.4,61
6537,250654,2025-11-21,Friday,1.84,Science,Videos,27.1,81
6538,250654,2025-11-24,Monday,2.29,Computer,Notes Review,17.4,61
6539,250654,2025-11-25,Tuesday,1.94,English,Videos,15.3,60
6540,250654,2025-11-26,Wednesday,1.85,Math,Pomodoro,23.1,73
6541,250655,2025-11-13,Thursday,1.43,Science,Pomodoro,57.1,42
6542,250655,2025-11-14,Friday,1.52,English,Notes Review,36.3,50
6543,250655,2025-11-17,Monday,1.49,Computer,Videos,41.5,34
6544,250655,2025-11-18,Tuesday,1.74,Math,Videos,49.6,52
6545,250655,2025-11-19,Wednesday,1.21,Science,Videos,42.8,33
6546,250655,2025-11-20,Thursday,1.77,Math,Notes Review,45.6,33
6547,250655,2025-11-21,Friday,1.58,Science,Notes Review,55.8,21
6548,250655,2025-11-24,Monday,1.38,Computer,Videos,55.3,55
6549,250655,2025-11-25,Tuesday,1.44,English,Videos,52.0,33
6550,250655,2025-11-26,Wednesday,1.08,Computer,Notes Review,49.6,50
6551,250656,2025-11-13,Thursday,2.39,Computer,Pomodoro,31.3,73
6552,250656,2025-11-14,Friday,2.11,Computer,Pomodoro,21.1,67
6553,250656,2025-11-17,Monday,1.98,English,Pomodoro,18.1,63
6554,250656,2025-11-18,Tuesday,1.9,Computer,Notes Review,32.1,77
6555,250656,2025-11-19,Wednesday,2.21,Math,Notes Review,34.4,78
6556,250656,2025-11-20,Thursday,1.95,Science,Videos,22.7,60
6557,250656,2025-11-21,Friday,1.9,Science,Notes Review,21.5,78
6558,250656,2025-11-24,Monday,1.98,Math,Pomodoro,34.5,81
6559,250656,2025-11-25,Tuesday,2.1,Computer,Pomodoro,24.3,61
6560,250656,2025-11-26,Wednesday,1.82,Science,Videos,28.7,62
6561,250657,2025-11-13,Thursday,1.18,English,Pomodoro,36.2,48
6562,250657,2025-11-14,Friday,1.79,English,Videos,38.8,58
6563,250657,2025-11-17,Monday,1.12,English,Notes Review,35.5,48
6564,250657,2025-11-18,Tuesday,1.3,English,Pomodoro,38.9,54
6565,250657,2025-11-19,Wednesday,1.4,English,Videos,41.9,46
6566,250657,2025-11-20,Thursday,1.48,Math,Videos,53.9,59
6567,250657,2025-11-21,Friday,1.55,Computer,Notes Review,49.3,50
6568,250657,2025-11-24,Monday,1.49,Math,Pomodoro,38.7,46
6569,250657,2025-11-25,Tuesday,1.28,English,Pomodoro,37.3,29
